index,ACC_DATE,COUNTY_DESC,COUNT_post,day_of_year,COUNT_pre,percentage_of_pre_covid,Day_of_Year,Year,percentage_of_pre_covid_smooth
59342,2022-07-25,Allegany,3,206,13.527777777777779,22.17659137577002,206,2022,81.42187188367164
59343,2022-07-25,Anne Arundel,22,206,13.527777777777779,162.6283367556468,206,2022,74.02579868093753
59344,2022-07-25,Baltimore,56,206,13.527777777777779,413.96303901437375,206,2022,87.16161745353561
59345,2022-07-25,Baltimore City,37,206,13.527777777777779,273.5112936344969,206,2022,96.05767750983628
59346,2022-07-25,Calvert,5,206,13.527777777777779,36.96098562628337,206,2022,96.40577810464877
59347,2022-07-25,Caroline,4,206,13.527777777777779,29.568788501026695,206,2022,96.50747212861938
59348,2022-07-25,Carroll,5,206,13.527777777777779,36.96098562628337,206,2022,94.86672513978877
59349,2022-07-25,Cecil,5,206,13.527777777777779,36.96098562628337,206,2022,95.65679186429973
59350,2022-07-25,Charles,9,206,13.527777777777779,66.52977412731006,206,2022,95.44363728853514
59351,2022-07-25,Frederick,6,206,13.527777777777779,44.35318275154004,206,2022,96.47494680422092
59352,2022-07-25,Garrett,1,206,13.527777777777779,7.392197125256674,206,2022,92.92074914545556
59353,2022-07-25,Harford,7,206,13.527777777777779,51.74537987679672,206,2022,82.12595767911313
59354,2022-07-25,Howard,6,206,13.527777777777779,44.35318275154004,206,2022,75.55605873558441
59355,2022-07-25,Kent,2,206,13.527777777777779,14.784394250513348,206,2022,75.60174196790263
59356,2022-07-25,Montgomery,35,206,13.527777777777779,258.72689938398355,206,2022,84.00240699268596
59357,2022-07-25,Prince Georges,42,206,13.527777777777779,310.4722792607803,206,2022,93.23365819463142
59358,2022-07-25,Queen Annes,5,206,13.527777777777779,36.96098562628337,206,2022,92.67717141137862
59359,2022-07-25,Somerset,1,206,13.527777777777779,7.392197125256674,206,2022,92.47644807285495
59360,2022-07-25,St. Marys,7,206,13.527777777777779,51.74537987679672,206,2022,92.18920947660315
59361,2022-07-25,Talbot,2,206,13.527777777777779,14.784394250513348,206,2022,90.44637307145915
59362,2022-07-25,Washington,6,206,13.527777777777779,44.35318275154004,206,2022,90.13629285904823
59363,2022-07-25,Wicomico,8,206,13.527777777777779,59.13757700205339,206,2022,91.88398047110059
59364,2022-07-25,Worcester,6,206,13.527777777777779,44.35318275154004,206,2022,84.86695161820629
59365,2022-07-26,Anne Arundel,29,207,13.660714285714286,212.28758169934642,207,2022,83.22417110888945
59366,2022-07-26,Baltimore,54,207,13.660714285714286,395.2941176470588,207,2022,95.7299468330764
59367,2022-07-26,Baltimore City,31,207,13.660714285714286,226.9281045751634,207,2022,102.62352212153351
59368,2022-07-26,Calvert,6,207,13.660714285714286,43.92156862745098,207,2022,102.52261972633575
59369,2022-07-26,Carroll,6,207,13.660714285714286,43.92156862745098,207,2022,102.421717331138
59370,2022-07-26,Cecil,5,207,13.660714285714286,36.60130718954248,207,2022,102.74750108539162
59371,2022-07-26,Charles,3,207,13.660714285714286,21.96078431372549,207,2022,101.69100759172024
59372,2022-07-26,Dorchester,2,207,13.660714285714286,14.640522875816991,207,2022,101.43980530838847
59373,2022-07-26,Frederick,6,207,13.660714285714286,43.92156862745098,207,2022,97.4829130374486
59374,2022-07-26,Garrett,1,207,13.660714285714286,7.320261437908496,207,2022,83.92815378489976
59375,2022-07-26,Harford,4,207,13.660714285714286,29.281045751633982,207,2022,75.78714552213766
59376,2022-07-26,Howard,9,207,13.660714285714286,65.88235294117646,207,2022,76.75119109930077
59377,2022-07-26,Montgomery,16,207,13.660714285714286,117.12418300653593,207,2022,79.66970424948441
59378,2022-07-26,Prince Georges,41,207,13.660714285714286,300.1307189542484,207,2022,88.44202869374992
59379,2022-07-26,Queen Annes,1,207,13.660714285714286,7.320261437908496,207,2022,87.45400455413741
59380,2022-07-26,Somerset,1,207,13.660714285714286,7.320261437908496,207,2022,85.48035413115737
59381,2022-07-26,St. Marys,6,207,13.660714285714286,43.92156862745098,207,2022,85.46596699368773
59382,2022-07-26,Talbot,2,207,13.660714285714286,14.640522875816991,207,2022,85.70757785203975
59383,2022-07-26,Washington,4,207,13.660714285714286,29.281045751633982,207,2022,84.95876671453432
59384,2022-07-26,Wicomico,6,207,13.660714285714286,43.92156862745098,207,2022,84.94437957706468
59385,2022-07-26,Worcester,8,207,13.660714285714286,58.562091503267965,207,2022,86.4036361521565
59386,2022-07-27,Anne Arundel,20,208,14.519607843137255,137.74476704929103,208,2022,82.37089840766676
